payment_id,customer_id,merchant_id,amount,currency,payment_method,bank,timestamp,hour_of_day,day_of_week,attempt_number,previous_failures,customer_age_days,customer_success_rate,payment_success_rate,device_type,failure_code,failure_class,checkout_duration,cart_value,is_subscription,customer_opted_out,historical_recovery_rate,bank_failure_rate,recovered,ground_truth_probability,recovery_intervention,recovery_time
pay_100088,cust_3305,merch_razorpay_buildathon,1405.87,INR,upi,HDFC,2026-01-01T12:11:00,12,3,2,1,155,0.8066,0.7928,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,21,1431.72,0,0,0.6419,0.0082,1,0.842,ALTERNATIVE_PAYMENT_METHOD,146
pay_100089,cust_2503,merch_razorpay_buildathon,2534.94,INR,upi,SBI,2026-01-01T12:35:00,12,3,1,1,8,0.7308,0.7957,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,17,2660.02,0,0,0.5866,0.0192,1,0.8192,ALTERNATIVE_PAYMENT_METHOD,59
pay_100090,cust_3804,merch_razorpay_buildathon,2592.48,INR,upi,ICICI,2026-01-01T12:40:00,12,3,1,0,2,0.784,0.7832,desktop,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,11,2831.96,0,0,0.4628,0.1719,0,0.3568,RETRY_LATER,0
pay_100091,cust_1122,merch_razorpay_buildathon,593.29,INR,card,HDFC,2026-01-01T12:45:00,12,3,1,0,999,0.7778,0.6679,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,158,639.14,0,0,0.7524,0.1508,0,0.8333,ALTERNATIVE_PAYMENT_METHOD,0
pay_100092,cust_3389,merch_razorpay_buildathon,30174.83,INR,card,SBI,2026-01-01T12:47:00,12,3,1,1,89,0.7238,0.8051,mobile_ios,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,120,33914.25,0,0,0.6375,0.0213,1,0.6828,RETRY_LATER,181
pay_100093,cust_2868,merch_razorpay_buildathon,27288.29,INR,wallet,SBI,2026-01-01T12:49:00,12,3,1,2,51,0.658,0.7009,mobile_web,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,15,30360.87,1,0,0.5204,0.0463,1,0.6633,RETRY_LATER,80
pay_100094,cust_2671,merch_razorpay_buildathon,2654.71,INR,card,SBI,2026-01-01T12:49:00,12,3,1,2,143,0.99,0.7479,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,16,2701.05,0,0,0.4268,0.0956,1,0.7975,SEND_PAYMENT_LINK,387
pay_100095,cust_2082,merch_razorpay_buildathon,2567.81,INR,upi,ICICI,2026-01-01T13:01:00,13,3,2,2,2,0.9504,0.7689,mobile_ios,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,59,2635.44,1,0,0.3697,0.0212,1,0.8876,SEND_PAYMENT_LINK,33
pay_100096,cust_2728,merch_razorpay_buildathon,326.13,INR,upi,ICICI,2026-01-01T13:06:00,13,3,1,0,3,0.9305,0.5707,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,20,329.5,0,0,0.4638,0.0236,1,0.8792,ALTERNATIVE_PAYMENT_METHOD,12
pay_100097,cust_3307,merch_razorpay_buildathon,645.46,INR,wallet,ICICI,2026-01-01T13:18:00,13,3,1,0,22,0.912,0.7992,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,31,768.43,0,0,0.3335,0.0872,1,0.8736,ALTERNATIVE_PAYMENT_METHOD,42
pay_100098,cust_2996,merch_razorpay_buildathon,1095.39,INR,upi,SBI,2026-01-01T13:21:00,13,3,2,0,292,0.6416,0.5183,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,111,1236.77,0,0,0.5433,0.0991,1,0.7104,SEND_PAYMENT_LINK,123
pay_100099,cust_3142,merch_razorpay_buildathon,1369.61,INR,upi,SBI,2026-01-01T13:26:00,13,3,1,2,52,0.908,0.672,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,71,1603.97,0,0,0.5145,0.0834,0,0.8678,RETRY_LATER,0
pay_100100,cust_2148,merch_razorpay_buildathon,1307.93,INR,netbanking,HDFC,2026-01-01T13:34:00,13,3,1,0,127,0.6712,0.5753,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,33,1449.52,1,0,0.7184,0.0384,1,0.7849,RETRY_LATER,108
pay_100101,cust_3088,merch_razorpay_buildathon,6317.47,INR,card,SBI,2026-01-01T13:54:00,13,3,1,0,46,0.9194,0.6825,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,105,6562.38,0,0,0.4568,0.0606,1,0.8718,RETRY_LATER,98
pay_100102,cust_2914,merch_razorpay_buildathon,2365.68,INR,upi,SBI,2026-01-01T13:55:00,13,3,1,0,142,0.9359,0.8435,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,27,2662.15,0,0,0.4808,0.1341,0,0.784,SEND_PAYMENT_LINK,0
pay_100103,cust_1253,merch_razorpay_buildathon,379.18,INR,netbanking,ICICI,2026-01-01T14:00:00,14,3,1,0,128,0.8382,0.9113,mobile_ios,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,44,417.5,0,1,0.5212,0.2317,0,0.0,NO_ACTION,0
pay_100104,cust_1006,merch_razorpay_buildathon,720.15,INR,wallet,AXIS,2026-01-01T14:06:00,14,3,1,1,93,0.7081,0.5158,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,77,778.94,1,0,0.4634,0.0215,1,0.7978,RETRY_LATER,231
pay_100105,cust_3775,merch_razorpay_buildathon,834.66,INR,upi,AXIS,2026-01-01T14:14:00,14,3,2,0,103,0.8547,0.3312,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,13,896.73,0,0,0.584,0.0286,1,0.8491,RETRY_LATER,240
pay_100106,cust_3116,merch_razorpay_buildathon,766.83,INR,netbanking,HDFC,2026-01-01T14:20:00,14,3,1,1,191,0.9267,0.7478,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,18,866.53,1,0,0.4672,0.7286,1,0.95,RETRY_LATER,103
pay_100107,cust_1541,merch_razorpay_buildathon,2511.29,INR,upi,KOTAK,2026-01-01T14:24:00,14,3,1,0,333,0.8598,0.7441,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,6,2821.57,0,0,0.4476,0.0122,1,0.8509,RETRY_LATER,67
pay_100108,cust_1088,merch_razorpay_buildathon,869.75,INR,upi,ICICI,2026-01-01T14:25:00,14,3,1,1,70,0.8621,0.7567,desktop,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,16,896.11,0,0,0.4987,0.0497,1,0.8586,ALTERNATIVE_PAYMENT_METHOD,492
pay_100109,cust_2938,merch_razorpay_buildathon,1216.17,INR,netbanking,SBI,2026-01-01T14:29:00,14,3,1,0,137,0.8515,0.6272,mobile_ios,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,19,1414.7,1,0,0.7571,0.5492,1,0.948,RETRY_LATER,423
pay_100110,cust_1212,merch_razorpay_buildathon,23566.85,INR,wallet,AXIS,2026-01-01T14:37:00,14,3,2,0,347,0.9427,0.8189,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,43,26564.98,0,0,0.6111,0.0584,1,0.748,RETRY_LATER,153
pay_100111,cust_3881,merch_razorpay_buildathon,671.94,INR,upi,ICICI,2026-01-01T14:42:00,14,3,1,1,34,0.7791,0.7911,mobile_android,INTERNAL_SERVER_ERROR,UNKNOWN,11,743.95,0,0,0.3027,0.0551,1,0.3669,HUMAN_REVIEW,63
pay_100112,cust_1265,merch_razorpay_buildathon,783.45,INR,upi,ICICI,2026-01-01T14:47:00,14,3,1,0,701,0.8533,0.6659,mobile_web,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,72,900.8,0,0,0.5105,0.019,1,0.8487,RETRY_LATER,15
pay_100113,cust_3959,merch_razorpay_buildathon,13585.4,INR,upi,KOTAK,2026-01-01T14:53:00,14,3,1,0,250,0.9139,0.4909,mobile_ios,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,89,14002.92,1,0,0.6269,0.0391,1,0.8742,ALTERNATIVE_PAYMENT_METHOD,30
pay_100114,cust_3340,merch_razorpay_buildathon,3221.54,INR,card,HDFC,2026-01-01T15:01:00,15,3,2,0,83,0.7076,0.6593,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,10,3814.12,1,0,0.5559,0.5214,1,0.8269,SEND_PAYMENT_LINK,420
pay_100115,cust_2230,merch_razorpay_buildathon,255.68,INR,upi,HDFC,2026-01-01T15:09:00,15,3,1,0,85,0.8464,0.8106,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,7,269.52,0,0,0.5685,0.7669,1,0.9462,RETRY_LATER,52
pay_100116,cust_3380,merch_razorpay_buildathon,1592.89,INR,upi,ICICI,2026-01-01T15:16:00,15,3,3,0,42,0.9598,0.3867,mobile_web,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,96,1676.6,0,0,0.2108,0.0446,0,0.5379,ALTERNATIVE_PAYMENT_METHOD,0
pay_100117,cust_2004,merch_razorpay_buildathon,1704.37,INR,upi,AXIS,2026-01-01T15:17:00,15,3,1,0,57,0.6328,0.3814,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,13,1982.15,1,0,0.7428,0.0287,1,0.7715,RETRY_LATER,11
pay_100118,cust_3094,merch_razorpay_buildathon,2204.17,INR,upi,KOTAK,2026-01-01T15:22:00,15,3,2,2,160,0.3491,0.6422,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,30,2351.4,1,0,0.3674,0.112,1,0.7373,SEND_PAYMENT_LINK,23
pay_100119,cust_1621,merch_razorpay_buildathon,1974.5,INR,upi,HDFC,2026-01-01T15:24:00,15,3,1,1,1,0.8389,0.5258,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,50,2302.55,1,0,0.6726,0.4255,1,0.9436,RETRY_LATER,254
pay_100120,cust_1426,merch_razorpay_buildathon,3347.54,INR,netbanking,AXIS,2026-01-01T15:29:00,15,3,2,0,5,0.837,0.8741,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,67,3567.15,0,0,0.6555,0.1386,0,0.7592,SEND_PAYMENT_LINK,0
pay_100121,cust_1209,merch_razorpay_buildathon,321.58,INR,upi,HDFC,2026-01-01T15:46:00,15,3,1,1,775,0.5964,0.6091,mobile_android,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,11,357.0,0,0,0.2317,0.6633,0,0.6991,SEND_PAYMENT_LINK,0
pay_100122,cust_1887,merch_razorpay_buildathon,936.45,INR,upi,KOTAK,2026-01-01T15:56:00,15,3,1,0,49,0.8643,0.5839,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,21,979.68,0,0,0.403,0.0513,1,0.8525,RETRY_LATER,33
pay_100123,cust_2443,merch_razorpay_buildathon,2484.51,INR,netbanking,SBI,2026-01-01T16:08:00,16,3,1,0,319,0.9003,0.8121,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,10,2848.0,0,0,0.5179,0.05,1,0.8651,RETRY_LATER,100
pay_100124,cust_1153,merch_razorpay_buildathon,3010.86,INR,card,HDFC,2026-01-01T16:32:00,16,3,1,0,171,0.9122,0.8551,mobile_ios,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,108,3111.39,0,0,0.5432,0.0035,1,0.8693,RETRY_LATER,196
pay_100125,cust_1414,merch_razorpay_buildathon,16256.31,INR,upi,HDFC,2026-01-01T16:47:00,16,3,1,0,107,0.8031,0.5212,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,42,19180.6,0,0,0.1835,0.075,1,0.7508,SEND_PAYMENT_LINK,312
pay_100126,cust_2180,merch_razorpay_buildathon,16979.75,INR,upi,HDFC,2026-01-01T16:54:00,16,3,2,0,238,0.8909,0.6082,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,85,18241.85,0,0,0.4104,0.151,1,0.8618,RETRY_LATER,128
pay_100127,cust_2284,merch_razorpay_buildathon,498.08,INR,card,HDFC,2026-01-01T16:55:00,16,3,1,0,10,0.9394,0.7667,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,40,545.06,0,0,0.4603,0.0228,1,0.8818,ALTERNATIVE_PAYMENT_METHOD,135
pay_100128,cust_1768,merch_razorpay_buildathon,3053.65,INR,upi,AXIS,2026-01-01T16:56:00,16,3,1,0,254,0.8664,0.309,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,42,3068.32,0,0,0.5777,0.0235,1,0.8532,RETRY_LATER,272
pay_100129,cust_1982,merch_razorpay_buildathon,2165.39,INR,card,HDFC,2026-01-01T17:24:00,17,3,1,2,351,0.8837,0.7431,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,16,2587.98,1,0,0.6583,0.0732,1,0.8593,RETRY_LATER,127
pay_100130,cust_2511,merch_razorpay_buildathon,575.67,INR,upi,KOTAK,2026-01-01T17:31:00,17,3,2,1,60,0.8204,0.9251,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,29,669.29,0,0,0.6944,0.0308,1,0.7551,SEND_PAYMENT_LINK,7
pay_100131,cust_1578,merch_razorpay_buildathon,1665.34,INR,upi,SBI,2026-01-01T17:38:00,17,3,1,0,65,0.8844,0.7378,mobile_web,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,31,1814.22,0,1,0.5838,0.0574,0,0.0,NO_ACTION,0
pay_100132,cust_3787,merch_razorpay_buildathon,17945.81,INR,upi,SBI,2026-01-01T17:42:00,17,3,1,1,20,0.8756,0.588,mobile_ios,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,102,21248.78,0,0,0.6277,0.0123,1,0.8627,ALTERNATIVE_PAYMENT_METHOD,136
pay_100133,cust_3210,merch_razorpay_buildathon,648.28,INR,card,HDFC,2026-01-01T17:42:00,17,3,1,0,349,0.8696,0.8763,mobile_android,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,15,769.0,0,0,0.6162,0.0496,1,0.7674,SEND_PAYMENT_LINK,59
pay_100134,cust_2038,merch_razorpay_buildathon,3553.11,INR,netbanking,AXIS,2026-01-01T17:47:00,17,3,1,0,297,0.8204,0.6511,mobile_ios,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,7,3931.91,0,0,0.4727,0.1189,1,0.8371,RETRY_LATER,18
pay_100135,cust_3242,merch_razorpay_buildathon,438.97,INR,upi,SBI,2026-01-01T17:53:00,17,3,1,1,100,0.7473,0.7976,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,53,459.5,0,0,0.5754,0.0342,1,0.8242,ALTERNATIVE_PAYMENT_METHOD,129
pay_100136,cust_1541,merch_razorpay_buildathon,1144.15,INR,upi,AXIS,2026-01-01T17:54:00,17,3,2,0,86,0.8871,0.561,desktop,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,9,1255.62,1,0,0.6601,0.1082,1,0.8605,RETRY_LATER,15
pay_100137,cust_1358,merch_razorpay_buildathon,1510.28,INR,upi,KOTAK,2026-01-01T17:59:00,17,3,1,1,101,0.876,0.7067,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,16,1608.39,0,0,0.4589,0.0199,1,0.8566,RETRY_LATER,47
pay_100138,cust_1849,merch_razorpay_buildathon,2801.04,INR,upi,HDFC,2026-01-01T18:09:00,18,3,1,0,99,0.3701,0.502,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,23,3052.01,0,0,0.2575,0.0086,1,0.6425,SEND_PAYMENT_LINK,5
pay_100139,cust_1426,merch_razorpay_buildathon,443.1,INR,netbanking,HDFC,2026-01-01T18:22:00,18,3,2,0,102,0.8542,0.8747,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,29,523.87,0,0,0.663,0.0363,1,0.7636,SEND_PAYMENT_LINK,34
pay_100140,cust_3544,merch_razorpay_buildathon,1608.24,INR,upi,AXIS,2026-01-01T18:25:00,18,3,2,1,29,0.9425,0.5523,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,16,1698.89,0,0,0.4456,0.0207,1,0.8828,ALTERNATIVE_PAYMENT_METHOD,182
pay_100141,cust_3875,merch_razorpay_buildathon,208.87,INR,netbanking,AXIS,2026-01-01T18:45:00,18,3,2,1,3,0.7832,0.8329,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,7,243.92,0,0,0.3305,0.0237,0,0.835,ALTERNATIVE_PAYMENT_METHOD,0
pay_100142,cust_1485,merch_razorpay_buildathon,2792.86,INR,card,SBI,2026-01-01T18:49:00,18,3,1,2,259,0.7198,0.8215,desktop,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,9,3315.29,0,0,0.6341,0.09,1,0.8159,ALTERNATIVE_PAYMENT_METHOD,54
pay_100143,cust_2831,merch_razorpay_buildathon,600.29,INR,netbanking,ICICI,2026-01-01T18:52:00,18,3,1,1,76,0.9622,0.5966,mobile_web,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,113,696.94,0,0,0.3849,0.111,1,0.8868,RETRY_LATER,488
pay_100144,cust_2472,merch_razorpay_buildathon,2113.36,INR,card,SBI,2026-01-01T18:54:00,18,3,1,0,122,0.8705,0.6806,mobile_android,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,6,2336.22,0,0,0.4741,0.04,1,0.7676,SEND_PAYMENT_LINK,32
pay_100145,cust_2436,merch_razorpay_buildathon,1580.49,INR,upi,ICICI,2026-01-01T19:00:00,19,3,2,0,67,0.9837,0.9303,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,10,1758.76,1,0,0.3686,0.0411,1,0.8951,ALTERNATIVE_PAYMENT_METHOD,5
pay_100146,cust_1329,merch_razorpay_buildathon,276.14,INR,upi,HDFC,2026-01-01T19:10:00,19,3,1,0,87,0.8148,0.9005,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,27,321.41,0,0,0.4451,0.1132,1,0.7537,SEND_PAYMENT_LINK,11
pay_100147,cust_2755,merch_razorpay_buildathon,502.6,INR,upi,ICICI,2026-01-01T19:21:00,19,3,1,0,15,0.8734,0.8429,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,6,507.07,1,0,0.5077,0.0351,1,0.8557,RETRY_LATER,67
pay_100148,cust_3936,merch_razorpay_buildathon,666.43,INR,upi,HDFC,2026-01-01T19:28:00,19,3,2,0,84,0.8596,0.403,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,26,764.52,0,0,0.4573,0.0436,1,0.8579,ALTERNATIVE_PAYMENT_METHOD,213
pay_100149,cust_2170,merch_razorpay_buildathon,3465.94,INR,upi,ICICI,2026-01-01T19:37:00,19,3,1,0,112,0.7056,0.7922,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,145,3832.54,1,0,0.6697,0.001,1,0.797,RETRY_LATER,303
pay_100150,cust_1258,merch_razorpay_buildathon,1182.21,INR,upi,KOTAK,2026-01-01T19:44:00,19,3,1,1,322,0.563,0.6621,desktop,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,35,1276.11,0,0,0.4283,0.0518,0,0.6908,SEND_PAYMENT_LINK,0
pay_100151,cust_3339,merch_razorpay_buildathon,3870.47,INR,wallet,AXIS,2026-01-01T19:55:00,19,3,1,0,71,0.7636,0.6782,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,41,4464.14,0,0,0.5667,0.0355,1,0.8291,ALTERNATIVE_PAYMENT_METHOD,493
pay_100152,cust_1142,merch_razorpay_buildathon,16775.76,INR,upi,KOTAK,2026-01-01T20:07:00,20,3,3,0,17,0.8842,0.6939,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,12,17669.06,0,1,0.6825,0.014,0,0.0,NO_ACTION,0
pay_100153,cust_3016,merch_razorpay_buildathon,33852.73,INR,card,AXIS,2026-01-01T20:11:00,20,3,1,1,257,0.6166,0.7092,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,22,39915.98,0,0,0.5918,0.0594,1,0.5985,SEND_PAYMENT_LINK,12
pay_100154,cust_3794,merch_razorpay_buildathon,4640.9,INR,netbanking,ICICI,2026-01-01T20:14:00,20,3,2,1,85,0.8046,0.8399,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,142,5279.94,0,0,0.4381,0.1242,1,0.8414,ALTERNATIVE_PAYMENT_METHOD,338
pay_100155,cust_1626,merch_razorpay_buildathon,2129.58,INR,netbanking,AXIS,2026-01-01T20:39:00,20,3,1,0,445,0.6958,0.7296,mobile_ios,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,54,2389.46,0,0,0.3903,0.0185,0,0.8087,ALTERNATIVE_PAYMENT_METHOD,0
pay_100156,cust_2388,merch_razorpay_buildathon,2492.98,INR,upi,KOTAK,2026-01-01T20:42:00,20,3,1,1,576,0.8828,0.7337,mobile_web,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,46,2753.81,1,0,0.7587,0.016,1,0.8648,ALTERNATIVE_PAYMENT_METHOD,20
pay_100157,cust_1089,merch_razorpay_buildathon,3910.94,INR,upi,KOTAK,2026-01-01T20:45:00,20,3,1,1,370,0.9727,0.5338,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,48,4077.36,0,0,0.7778,0.0827,0,0.3945,RETRY_LATER,0
pay_100158,cust_1719,merch_razorpay_buildathon,6453.12,INR,upi,SBI,2026-01-01T20:52:00,20,3,1,1,47,0.7364,0.7649,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,95,7249.36,0,0,0.5293,0.728,1,0.8209,ALTERNATIVE_PAYMENT_METHOD,9
pay_100159,cust_1480,merch_razorpay_buildathon,353.23,INR,upi,HDFC,2026-01-01T21:09:00,21,3,1,1,53,0.6594,0.8796,mobile_web,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,25,404.44,1,0,0.4549,0.0384,1,0.7808,RETRY_LATER,85
pay_100160,cust_3131,merch_razorpay_buildathon,457.48,INR,upi,HDFC,2026-01-01T21:19:00,21,3,1,0,285,0.7873,0.8512,mobile_ios,UNKNOWN_ERROR,UNKNOWN,57,458.55,0,0,0.2796,0.0475,1,0.3681,HUMAN_REVIEW,184
pay_100161,cust_2100,merch_razorpay_buildathon,512.44,INR,netbanking,HDFC,2026-01-01T21:23:00,21,3,3,0,107,0.8651,0.8276,mobile_android,UNKNOWN_ERROR,UNKNOWN,7,549.99,1,0,0.3772,0.0744,0,0.3798,HUMAN_REVIEW,0
pay_100162,cust_1672,merch_razorpay_buildathon,2758.07,INR,upi,KOTAK,2026-01-01T21:39:00,21,3,2,1,64,0.5757,0.7851,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,59,3217.27,0,1,0.4066,0.0885,0,0.0,NO_ACTION,0
pay_100163,cust_1516,merch_razorpay_buildathon,858.04,INR,upi,ICICI,2026-01-01T21:41:00,21,3,1,0,63,0.822,0.6776,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,22,966.53,1,0,0.5068,0.0658,0,0.8377,RETRY_LATER,0
pay_100164,cust_3532,merch_razorpay_buildathon,1548.41,INR,wallet,AXIS,2026-01-01T21:46:00,21,3,1,2,156,0.913,0.8044,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,20,1738.95,0,0,0.2181,0.034,1,0.8696,RETRY_LATER,216
pay_100165,cust_2613,merch_razorpay_buildathon,3097.83,INR,upi,ICICI,2026-01-01T21:47:00,21,3,1,0,406,0.7462,0.5919,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,163,3239.47,0,0,0.77,0.0401,0,0.8239,ALTERNATIVE_PAYMENT_METHOD,0
pay_100166,cust_1781,merch_razorpay_buildathon,1923.04,INR,upi,SBI,2026-01-01T21:52:00,21,3,1,1,174,0.7624,0.8353,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,23,2166.15,0,0,0.411,0.0823,0,0.8168,RETRY_LATER,0
pay_100167,cust_3151,merch_razorpay_buildathon,35107.81,INR,card,HDFC,2026-01-01T21:53:00,21,3,1,0,175,0.7681,0.8128,mobile_ios,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,16,40627.81,1,0,0.3503,0.1183,1,0.696,RETRY_LATER,91
pay_100168,cust_3035,merch_razorpay_buildathon,1084.0,INR,upi,HDFC,2026-01-01T22:04:00,22,3,1,0,248,0.774,0.8492,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,65,1171.1,0,0,0.5918,0.338,1,0.8322,ALTERNATIVE_PAYMENT_METHOD,202
pay_100169,cust_3386,merch_razorpay_buildathon,36034.47,INR,card,ICICI,2026-01-01T22:21:00,22,3,1,0,258,0.8088,0.8201,mobile_android,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,15,37346.79,1,0,0.6543,0.049,1,0.7244,SEND_PAYMENT_LINK,46
pay_100170,cust_1686,merch_razorpay_buildathon,1176.56,INR,upi,SBI,2026-01-01T22:22:00,22,3,1,1,433,0.6311,0.6573,mobile_web,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,20,1194.74,0,0,0.2922,0.286,1,0.7709,RETRY_LATER,68
pay_100171,cust_2589,merch_razorpay_buildathon,570.35,INR,netbanking,HDFC,2026-01-01T22:33:00,22,3,2,0,32,0.9161,0.6759,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,27,628.03,1,0,0.414,0.0287,1,0.879,SEND_PAYMENT_LINK,47
pay_100172,cust_1899,merch_razorpay_buildathon,200.96,INR,upi,AXIS,2026-01-01T22:39:00,22,3,1,0,752,0.8485,0.8039,mobile_web,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,34,228.45,0,0,0.2159,0.0406,1,0.8546,ALTERNATIVE_PAYMENT_METHOD,64
pay_100173,cust_2501,merch_razorpay_buildathon,2715.19,INR,upi,ICICI,2026-01-01T22:47:00,22,3,1,0,72,0.7991,0.9087,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,75,2803.51,0,0,0.4908,0.0258,1,0.8297,RETRY_LATER,96
pay_100174,cust_3654,merch_razorpay_buildathon,5428.29,INR,card,AXIS,2026-01-01T22:55:00,22,3,1,1,60,0.8291,0.417,mobile_ios,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,38,5885.83,1,1,0.6285,0.0406,0,0.0,NO_ACTION,0
pay_100175,cust_1222,merch_razorpay_buildathon,5190.89,INR,upi,HDFC,2026-01-01T22:58:00,22,3,1,1,129,0.8329,0.5147,mobile_ios,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,79,5781.24,0,0,0.4087,0.1353,0,0.3666,RETRY_LATER,0
